t,3xMe,3xVr,3xMx,3xMi,3xUM,3xLM,3yMe,3yVr,3yMx,3yMn,3yUM,3yLM,3zMe,3zVr,3zMx,3zMi,3zUM,3zLM,3dxMe,3dxVr,3dxMx,3dxMi,3dxUM,3dxLM,3dyMe,3dyVr,3dyMx,3dyMn,3dyUM,3dyLM,3dzMe,3dzVr,3dzMx,3dzMi,3dzUM,3dzLM
1493753804996.0,0.00167,2.3320999999999997e-06,0.0062,0.0008,0.0008500000000000001,0.0030666666666666668,0.00136,1.2639999999999997e-07,0.0019,0.0008,0.0009,0.0017999999999999997,0.005939999999999999,8.84000000000001e-08,0.0067,0.0056,0.0056500000000000005,0.0063,-0.0013500000000000005,-3.1455e-06,-0.0015000000000000005,-0.00019999999999999998,-0.0002999999999999999,-0.0030000000000000005,-0.0007399999999999998,-1.0556000000000003e-06,-0.0025000000000000005,-0.00019999999999999998,-0.00010000000000000005,-0.0017666666666666675,-0.0022600000000000016,-1.13476e-05,-0.011099999999999999,-0.0004000000000000002,-0.0003499999999999996,-0.005633333333333332
1493753814977.0,0.0011699999999999998,5.210000000000001e-08,0.0016,0.0009,0.0009,0.0014666666666666667,0.00121,3.8899999999999984e-08,0.0017,0.0009,0.001,0.0014333333333333333,0.0064399999999999995,2.9240000000000005e-07,0.0076,0.0058,0.005849999999999999,0.0070999999999999995,-0.0005000000000000002,-2.2799999999999998e-06,-0.0046,9.999999999999994e-05,4.9999999999999914e-05,-0.0016,-0.00015000000000000018,-8.749999999999998e-08,-0.0002000000000000001,9.999999999999994e-05,0.00010000000000000005,-0.0003666666666666664,0.0005000000000000004,2.0399999999999995e-07,0.0008999999999999998,0.00019999999999999966,0.0001999999999999988,0.0007999999999999995
1493753824983.0,0.0012799999999999999,9.159999999999997e-08,0.002,0.001,0.0010500000000000002,0.0016666666666666668,0.00109,8.889999999999998e-08,0.0018,0.0007,0.00075,0.0014333333333333333,0.006279999999999999,3.4759999999999996e-07,0.0072,0.0055,0.0056,0.007033333333333333,0.00011000000000000007,3.949999999999996e-08,0.00039999999999999996,0.00010000000000000005,0.00015000000000000018,0.0002000000000000001,-0.00011999999999999988,5e-08,0.00010000000000000005,-0.00019999999999999998,-0.00025,0.0,-0.00016000000000000042,5.519999999999991e-08,-0.0004000000000000002,-0.0002999999999999999,-0.00024999999999999935,-6.666666666666626e-05
1493753834989.0,0.00105,4.649999999999999e-08,0.0014,0.0007,0.0007,0.0013,0.0009900000000000002,1.4899999999999994e-08,0.0012,0.0008,0.0008500000000000001,0.0011333333333333332,0.00569,5.6899999999999954e-08,0.006,0.0053,0.005350000000000001,0.005933333333333333,-0.00022999999999999995,-4.509999999999998e-08,-0.0006000000000000001,-0.00030000000000000003,-0.00035000000000000016,-0.00036666666666666683,-9.999999999999983e-05,-7.399999999999999e-08,-0.0006000000000000001,0.00010000000000000005,0.00010000000000000005,-0.00030000000000000014,-0.0005899999999999994,-2.9070000000000003e-07,-0.0011999999999999997,-0.00019999999999999966,-0.00024999999999999935,-0.0011000000000000003
1493753844996.0,0.0012099999999999997,4.290000000000001e-08,0.0016,0.0009,0.00095,0.0014666666666666667,0.00112,3.96e-08,0.0015,0.0008,0.0009,0.0013666666666666664,0.00579,4.090000000000006e-08,0.0061,0.0055,0.0055,0.006033333333333334,0.00015999999999999977,-3.599999999999986e-09,0.0002000000000000001,0.00019999999999999998,0.00025,0.00016666666666666674,0.0001299999999999997,2.4700000000000003e-08,0.00030000000000000014,0.0,4.9999999999999914e-05,0.00023333333333333322,0.00010000000000000026,-1.5999999999999892e-08,0.00010000000000000026,0.00019999999999999966,0.0001499999999999991,0.00010000000000000113
1493753854976.0,0.00119,2.2899999999999993e-08,0.0015,0.001,0.001,0.0013666666666666664,0.00106,4.4400000000000014e-08,0.0016,0.0008,0.0008500000000000001,0.0013,0.005599999999999999,3.999999999999999e-08,0.0059,0.0051,0.0053,0.0057666666666666665,-1.999999999999962e-05,-2.0000000000000014e-08,-0.00010000000000000005,0.00010000000000000005,5.000000000000002e-05,-0.00010000000000000026,-5.999999999999994e-05,4.8000000000000165e-09,0.00010000000000000005,0.0,-4.9999999999999914e-05,-6.666666666666648e-05,-0.00019000000000000093,-9.000000000000742e-10,-0.00020000000000000052,-0.0003999999999999993,-0.00019999999999999966,-0.00026666666666666766
1493753864983.0,0.0012000000000000001,5.000000000000001e-08,0.0016,0.0009,0.0009,0.0014999999999999998,0.00112,2.959999999999999e-08,0.0014,0.0008,0.0008500000000000001,0.0013,0.005809999999999999,1.1890000000000004e-07,0.0063,0.0052,0.0053,0.0062,1.0000000000000026e-05,2.7100000000000018e-08,0.00010000000000000005,-0.00010000000000000005,-0.00010000000000000005,0.0001333333333333334,5.999999999999994e-05,-1.4800000000000023e-08,-0.0002000000000000001,0.0,0.0,0.0,0.00021000000000000012,7.890000000000005e-08,0.0004000000000000002,9.99999999999994e-05,0.0,0.0004333333333333333
1493753874989.0,0.0011899999999999999,3.4899999999999995e-08,0.0015,0.0009,0.0009,0.0014000000000000002,0.0011100000000000003,5.289999999999999e-08,0.0015,0.0006,0.0007999999999999999,0.0013666666666666664,0.006209999999999999,9.48999999999999e-08,0.006999999999999999,0.0059,0.00595,0.006566666666666666,-1.0000000000000243e-05,-1.5100000000000016e-08,-0.00010000000000000005,0.0,0.0,-9.999999999999961e-05,-9.999999999999593e-06,2.33e-08,0.00010000000000000005,-0.0002000000000000001,-5.000000000000013e-05,6.666666666666648e-05,0.0004000000000000002,-2.4000000000000135e-08,0.0006999999999999992,0.0007000000000000001,0.0006500000000000004,0.0003666666666666662
1493753884995.0,0.00114,2.0399999999999994e-08,0.0015,0.001,0.001,0.0013000000000000002,0.00118,6.760000000000001e-08,0.0016,0.0008,0.0008500000000000001,0.0014999999999999998,0.00567,5.4099999999999955e-08,0.006,0.0053,0.005350000000000001,0.005933333333333333,-4.9999999999999914e-05,-1.45e-08,0.0,0.00010000000000000005,0.00010000000000000005,-0.00010000000000000005,6.999999999999975e-05,1.4700000000000019e-08,0.00010000000000000005,0.0002000000000000001,5.000000000000013e-05,0.0001333333333333334,-0.0005399999999999997,-4.079999999999995e-08,-0.0009999999999999992,-0.0005999999999999998,-0.0005999999999999998,-0.000633333333333333
1493753894976.0,0.00122,3.16e-08,0.0014,0.0009,0.00095,0.0014,0.0011300000000000001,1.8099999999999993e-08,0.0014,0.0009,0.00095,0.0013,0.0061400000000000005,3.84e-08,0.0064,0.0057,0.00585,0.006366666666666666,7.999999999999999e-05,1.1200000000000004e-08,-0.00010000000000000005,-0.00010000000000000005,-5.000000000000002e-05,9.999999999999983e-05,-4.9999999999999914e-05,-4.950000000000001e-08,-0.0002000000000000001,9.999999999999994e-05,9.999999999999994e-05,-0.00019999999999999987,0.0004700000000000008,-1.5699999999999955e-08,0.0004000000000000002,0.0004000000000000002,0.0004999999999999996,0.0004333333333333333
1493753904982.0,0.00116,3.0399999999999994e-08,0.0015,0.001,0.001,0.0013666666666666664,0.00121,9.490000000000001e-08,0.0017,0.0006,0.0007999999999999999,0.0015666666666666667,0.00596,2.8240000000000004e-07,0.0073,0.0054,0.00545,0.006633333333333334,-5.999999999999994e-05,-1.2000000000000041e-09,0.00010000000000000005,0.00010000000000000005,5.000000000000002e-05,-3.3333333333333565e-05,7.999999999999978e-05,7.680000000000001e-08,0.0002999999999999999,-0.00030000000000000003,-0.00015000000000000007,0.0002666666666666668,-0.00018000000000000047,2.44e-07,0.0008999999999999998,-0.0002999999999999999,-0.0004000000000000002,0.00026666666666666766
1493753914988.0,0.00147,2.781e-07,0.0024,0.0007,0.0007999999999999999,0.002133333333333333,0.0012400000000000002,3.4400000000000004e-08,0.0016,0.0009,0.001,0.0014666666666666667,0.00616,4.024e-07,0.0074,0.0054,0.00555,0.007033333333333333,0.00030999999999999995,2.477e-07,0.0008999999999999998,-0.00030000000000000003,-0.0002000000000000001,0.0007666666666666666,3.0000000000000296e-05,-6.05e-08,-9.999999999999983e-05,0.00030000000000000003,0.0002000000000000001,-0.00010000000000000005,0.00019999999999999966,1.1999999999999996e-07,0.00010000000000000026,0.0,0.00010000000000000026,0.0003999999999999993
1493753924993.0,0.0012000000000000001,7.999999999999998e-08,0.0017,0.0008,0.0008,0.0015333333333333334,0.0012499999999999998,6.25e-08,0.0017,0.0007,0.0008500000000000001,0.0014999999999999998,0.00642,1.2760000000000006e-07,0.0071,0.0059,0.00595,0.006866666666666667,-0.00026999999999999984,-1.981e-07,-0.0006999999999999999,0.00010000000000000005,1.0842021724855044e-19,-0.0005999999999999996,9.999999999999593e-06,2.8099999999999994e-08,9.999999999999983e-05,-0.00019999999999999998,-0.00014999999999999996,3.333333333333313e-05,0.0002600000000000007,-2.7479999999999995e-07,-0.0002999999999999999,0.0004999999999999996,0.0004000000000000002,-0.00016666666666666653
1493753934975.0,0.00121,7.289999999999998e-08,0.0019,0.0009,0.00095,0.0015333333333333334,0.0011,7.200000000000001e-08,0.0016,0.0006,0.00075,0.0014333333333333333,0.00573,1.1810000000000011e-07,0.0064,0.0052,0.0053,0.006166666666666667,9.99999999999981e-06,-7.099999999999991e-09,0.0002000000000000001,9.999999999999994e-05,0.00014999999999999996,0.0,-0.00014999999999999974,9.500000000000012e-09,-9.999999999999983e-05,-0.00010000000000000005,-0.00010000000000000005,-6.666666666666648e-05,-0.0006900000000000005,-9.499999999999946e-09,-0.0007000000000000001,-0.0007000000000000001,-0.0006500000000000004,-0.0007000000000000001
1493753944981.0,0.00124,8.039999999999999e-08,0.0019,0.0008,0.0009500000000000001,0.0015999999999999999,0.00121,2.0900000000000002e-08,0.0015,0.001,0.001,0.0013666666666666664,0.007200000000000001,5.860000000000002e-07,0.0083,0.006,0.00605,0.008033333333333335,3.000000000000008e-05,7.500000000000008e-09,0.0,-9.999999999999994e-05,1.0842021724855044e-19,6.666666666666648e-05,0.00010999999999999985,-5.110000000000001e-08,-0.00010000000000000005,0.0004000000000000001,0.00025,-6.666666666666691e-05,0.0014700000000000008,4.679000000000001e-07,0.0018999999999999998,0.0008000000000000004,0.0007499999999999998,0.0018666666666666684
1493753954988.0,0.00115,4.6499999999999986e-08,0.0015,0.0008,0.0008500000000000001,0.0014000000000000002,0.00101,3.889999999999999e-08,0.0014,0.0007,0.00075,0.0012666666666666666,0.006180000000000001,1.1560000000000008e-07,0.0067,0.0057,0.00575,0.006600000000000001,-9.000000000000002e-05,-3.3900000000000006e-08,-0.00039999999999999996,0.0,-0.00010000000000000005,-0.00019999999999999966,-0.00019999999999999987,1.799999999999999e-08,-0.00010000000000000005,-0.00030000000000000003,-0.00025,-9.999999999999983e-05,-0.00102,-4.704000000000001e-07,-0.0015999999999999999,-0.0002999999999999999,-0.0002999999999999999,-0.0014333333333333342
1493753964993.0,0.001,1.1999999999999998e-08,0.0012,0.0008,0.0008500000000000001,0.0011333333333333334,0.00104,5.8400000000000013e-08,0.0016,0.0006,0.00075,0.0013,0.00588,1.4560000000000009e-07,0.0067,0.0053,0.0054,0.0063,-0.00014999999999999996,-3.4499999999999985e-08,-0.00030000000000000014,0.0,0.0,-0.0002666666666666668,2.9999999999999862e-05,1.9500000000000022e-08,0.0002000000000000001,-0.00010000000000000005,0.0,3.333333333333335e-05,-0.0003000000000000008,3.0000000000000004e-08,0.0,-0.0004000000000000002,-0.0003499999999999996,-0.0003000000000000008
1493753974999.0,0.0010999999999999998,2.1999999999999992e-08,0.0013,0.0009,0.0009,0.0013,0.00113,3.01e-08,0.0015,0.0009,0.0009,0.0013333333333333333,0.0063,1.7999999999999992e-08,0.0065,0.0061,0.00615,0.006466666666666667,9.999999999999983e-05,9.999999999999994e-09,0.00010000000000000005,9.999999999999994e-05,4.9999999999999914e-05,0.00016666666666666653,9.000000000000002e-05,-2.8300000000000015e-08,-0.00010000000000000005,0.00030000000000000003,0.00014999999999999996,3.333333333333335e-05,0.00042000000000000023,-1.2760000000000008e-07,-0.00020000000000000052,0.0008000000000000004,0.0007499999999999998,0.00016666666666666653
1493753984980.0,0.00109,5.290000000000002e-08,0.0016,0.0008,0.0008500000000000001,0.0013666666666666669,0.00115,8.05e-08,0.0016,0.0006,0.0007,0.0014666666666666667,0.0059299999999999995,7.410000000000006e-08,0.0064,0.0055,0.005549999999999999,0.006233333333333334,-9.99999999999981e-06,3.0900000000000025e-08,0.00030000000000000014,-9.999999999999994e-05,-4.9999999999999914e-05,6.666666666666691e-05,2.0000000000000052e-05,5.04e-08,0.00010000000000000005,-0.00030000000000000003,-0.00019999999999999998,0.0001333333333333334,-0.00037000000000000054,5.610000000000007e-08,-9.99999999999994e-05,-0.0006000000000000007,-0.0006000000000000007,-0.0002333333333333328
1493753994985.0,0.0013000000000000002,5.3999999999999994e-08,0.0017,0.001,0.0010500000000000002,0.0015999999999999999,0.00116,1.184e-07,0.0018,0.0005,0.00065,0.0015666666666666665,0.00645,5.0499999999999916e-08,0.0068,0.006,0.00615,0.0067,0.00021000000000000012,1.0999999999999768e-09,9.999999999999983e-05,0.00019999999999999998,0.0002000000000000001,0.000233333333333333,1.0000000000000026e-05,3.79e-08,0.00019999999999999987,-9.999999999999994e-05,-5.000000000000002e-05,9.999999999999983e-05,0.0005200000000000005,-2.3600000000000145e-08,0.0003999999999999993,0.0005000000000000004,0.0006000000000000007,0.00046666666666666645
1493754004992.0,0.0010999999999999998,5.7999999999999997e-08,0.0015,0.0007,0.00075,0.0013666666666666664,0.00115,4.0500000000000005e-08,0.0016,0.0009,0.00095,0.0014,0.006059999999999999,8.840000000000008e-08,0.0064,0.0055,0.0056,0.006366666666666666,-0.0002000000000000003,4.000000000000003e-09,-0.00019999999999999987,-0.00030000000000000003,-0.00030000000000000014,-0.00023333333333333344,-1.0000000000000026e-05,-7.79e-08,-0.00019999999999999987,0.00039999999999999996,0.00030000000000000003,-0.00016666666666666653,-0.0003900000000000006,3.790000000000016e-08,-0.0003999999999999993,-0.0005000000000000004,-0.0005500000000000001,-0.0003333333333333339
1493754014998.0,0.00108,9.76e-08,0.0016,0.0007,0.00075,0.0014999999999999998,0.00109,3.29e-08,0.0014,0.0008,0.0008500000000000001,0.0013333333333333333,0.005859999999999999,1.004e-07,0.0063,0.0053,0.0054,0.006233333333333334,-1.9999999999999836e-05,3.9600000000000004e-08,0.00010000000000000005,0.0,0.0,0.0001333333333333334,-5.999999999999994e-05,-7.600000000000008e-09,-0.0002000000000000001,-9.999999999999994e-05,-9.999999999999994e-05,-6.66666666666667e-05,-0.00020000000000000052,1.1999999999999922e-08,-0.00010000000000000026,-0.00019999999999999966,-0.00019999999999999966,-0.00013333333333333253
1493754024977.0,0.00131,7.69e-08,0.0017,0.0008,0.0008500000000000001,0.0016333333333333332,0.0011100000000000003,4.2899999999999994e-08,0.0015,0.0009,0.0009,0.0013666666666666664,0.00611,5.2900000000000096e-08,0.0064,0.0058,0.0058,0.006366666666666666,0.00022999999999999995,-2.0700000000000007e-08,9.999999999999983e-05,0.00010000000000000005,0.00010000000000000005,0.0001333333333333334,2.000000000000027e-05,9.999999999999997e-09,0.00010000000000000005,9.999999999999994e-05,4.9999999999999914e-05,3.333333333333313e-05,0.0002500000000000011,-4.74999999999999e-08,0.00010000000000000026,0.0004999999999999996,0.0003999999999999993,0.00013333333333333253
1493754034984.0,0.0010600000000000002,3.2399999999999986e-08,0.0013,0.0008,0.0008,0.0012333333333333332,0.00119,3.6900000000000006e-08,0.0016,0.0009,0.00095,0.0014333333333333333,0.0059499999999999996,7.45e-08,0.0065,0.0056,0.0056,0.006266666666666667,-0.0002499999999999998,-4.450000000000001e-08,-0.00039999999999999996,0.0,-5.000000000000002e-05,-0.00039999999999999996,7.999999999999978e-05,-5.9999999999999876e-09,0.00010000000000000005,0.0,5.000000000000002e-05,6.666666666666691e-05,-0.00016000000000000042,2.1599999999999902e-08,9.99999999999994e-05,-0.00019999999999999966,-0.00019999999999999966,-9.99999999999994e-05
1493754044990.0,0.00125,6.25e-08,0.0018,0.001,0.001,0.0015666666666666665,0.00123,8.809999999999999e-08,0.002,0.001,0.001,0.0016,0.006520000000000001,1.015999999999999e-07,0.0072,0.0061,0.00615,0.006933333333333333,0.00018999999999999985,3.010000000000001e-08,0.0005,0.00019999999999999998,0.00019999999999999998,0.00033333333333333327,3.999999999999989e-05,5.119999999999998e-08,0.00039999999999999996,0.00010000000000000005,5.000000000000002e-05,0.00016666666666666674,0.0005700000000000011,2.7099999999999905e-08,0.0007000000000000001,0.0005000000000000004,0.0005500000000000001,0.0006666666666666661
1493754054996.0,0.0012299999999999998,3.01e-08,0.0016,0.001,0.001,0.0014333333333333333,0.00125,3.8499999999999994e-08,0.0015,0.001,0.001,0.0014666666666666665,0.006469999999999999,4.6099999999999956e-08,0.0067,0.0061,0.0061,0.006666666666666667,-2.000000000000027e-05,-3.24e-08,-0.00019999999999999987,0.0,0.0,-0.00013333333333333318,2.0000000000000052e-05,-4.9599999999999994e-08,-0.0005,0.0,0.0,-0.0001333333333333336,-5.000000000000143e-05,-5.549999999999995e-08,-0.0004999999999999996,0.0,-4.99999999999997e-05,-0.0002666666666666659
1493754064977.0,0.00112,2.7599999999999992e-08,0.0014,0.0009,0.0009,0.0013333333333333333,0.0012000000000000001,2.7999999999999986e-08,0.0014,0.0008,0.0009500000000000001,0.0013666666666666669,0.00661,7.129000000000002e-07,0.0077,0.0055,0.005549999999999999,0.0076,-0.00010999999999999985,-2.500000000000006e-09,-0.0002000000000000001,-0.00010000000000000005,-0.00010000000000000005,-0.00010000000000000005,-4.9999999999999914e-05,-1.0500000000000008e-08,-0.00010000000000000005,-0.00019999999999999998,-4.9999999999999914e-05,-9.999999999999961e-05,0.00014000000000000123,6.668000000000002e-07,0.001,-0.0006000000000000007,-0.000550000000000001,0.0009333333333333329
1493754074983.0,0.00114,4.439999999999999e-08,0.0015,0.0007,0.0008500000000000001,0.0013666666666666664,0.00119,2.289999999999999e-08,0.0014,0.0009,0.001,0.0013666666666666669,0.0063,5.999999999999998e-08,0.0067,0.0059,0.00595,0.006566666666666666,2.0000000000000052e-05,1.6799999999999995e-08,0.00010000000000000005,-0.00019999999999999998,-4.9999999999999914e-05,3.333333333333313e-05,-1.0000000000000026e-05,-5.099999999999996e-09,0.0,9.999999999999994e-05,4.9999999999999914e-05,0.0,-0.0003100000000000004,-6.529000000000002e-07,-0.001,0.0004000000000000002,0.00040000000000000105,-0.001033333333333334
1493754084989.0,0.0010999999999999998,2.199999999999999e-08,0.0013,0.0008,0.0009,0.0012666666666666666,0.0011400000000000002,4.439999999999999e-08,0.0015,0.0008,0.0009,0.0014000000000000002,0.00579,1.0889999999999996e-07,0.0065,0.0053,0.005350000000000001,0.006166666666666667,-4.0000000000000105e-05,-2.24e-08,-0.0002000000000000001,0.00010000000000000005,4.9999999999999914e-05,-9.999999999999983e-05,-4.9999999999999914e-05,2.1499999999999997e-08,0.00010000000000000005,-9.999999999999994e-05,-0.00010000000000000005,3.333333333333335e-05,-0.00051,4.889999999999998e-08,-0.00020000000000000052,-0.0005999999999999998,-0.0005999999999999998,-0.0003999999999999993
1493754094995.0,0.0013000000000000002,7.199999999999998e-08,0.0019,0.001,0.0010500000000000002,0.0016333333333333332,0.00109,4.49e-08,0.0015,0.0009,0.0009,0.0013666666666666664,0.006560000000000001,3.4399999999999924e-08,0.006999999999999999,0.0063,0.00635,0.0067666666666666665,0.0002000000000000003,5e-08,0.0006000000000000001,0.00019999999999999998,0.00015000000000000018,0.0003666666666666666,-5.000000000000013e-05,5.000000000000111e-10,0.0,9.999999999999994e-05,0.0,-3.333333333333378e-05,0.0007700000000000007,-7.450000000000004e-08,0.0004999999999999996,0.001,0.0009999999999999992,0.0005999999999999998
1493754104976.0,0.0012599999999999998,5.2400000000000006e-08,0.0016,0.0008,0.0009,0.0015333333333333334,0.00102,2.5600000000000008e-08,0.0014,0.0008,0.0008500000000000001,0.0012,0.00618,1.0159999999999998e-07,0.0067,0.0057,0.00575,0.006600000000000001,-4.000000000000032e-05,-1.9599999999999977e-08,-0.0002999999999999999,-0.00019999999999999998,-0.00015000000000000018,-9.999999999999983e-05,-6.999999999999997e-05,-1.929999999999999e-08,-0.00010000000000000005,-9.999999999999994e-05,-4.9999999999999914e-05,-0.00016666666666666653,-0.000380000000000001,6.720000000000006e-08,-0.00029999999999999905,-0.0005999999999999998,-0.0005999999999999998,-0.00016666666666666566
1493754114981.0,0.00122,2.559999999999999e-08,0.0015,0.001,0.0010500000000000002,0.0014333333333333333,0.0011300000000000001,2.409999999999999e-08,0.0014,0.0009,0.00095,0.0013333333333333333,0.00615,3.2649999999999986e-07,0.0069,0.005,0.005350000000000001,0.0068000000000000005,-3.999999999999989e-05,-2.6800000000000015e-08,-0.00010000000000000005,0.00019999999999999998,0.00015000000000000018,-0.00010000000000000005,0.00011000000000000007,-1.5000000000000167e-09,0.0,9.999999999999994e-05,9.999999999999994e-05,0.0001333333333333334,-2.9999999999999645e-05,2.2489999999999988e-07,0.00019999999999999966,-0.0007000000000000001,-0.0003999999999999993,0.00019999999999999966
1493754124987.0,0.0013299999999999996,6.009999999999998e-08,0.0018,0.001,0.001,0.0016333333333333332,0.001,5.3999999999999994e-08,0.0014,0.0007,0.0007,0.0012666666666666668,0.00639,1.109000000000001e-07,0.0071,0.0059,0.006,0.006833333333333334,0.00010999999999999964,3.4499999999999985e-08,0.0002999999999999999,0.0,-5.000000000000013e-05,0.00019999999999999987,-0.00013000000000000012,2.99e-08,0.0,-0.00019999999999999998,-0.00025,-6.666666666666648e-05,0.00023999999999999976,-2.1559999999999976e-07,0.00020000000000000052,0.0008999999999999998,0.0006499999999999995,3.333333333333313e-05
1493754134993.0,0.0012000000000000001,3.9999999999999994e-08,0.0016,0.001,0.001,0.0014666666666666667,0.00109,5.289999999999999e-08,0.0014,0.0007,0.00075,0.0013666666666666669,0.00597,5.810000000000006e-08,0.0064,0.0057,0.0057,0.0063,-0.00012999999999999947,-2.009999999999998e-08,-0.00019999999999999987,0.0,0.0,-0.00016666666666666653,9.000000000000002e-05,-1.1000000000000032e-09,0.0,0.0,5.000000000000002e-05,0.00010000000000000005,-0.00042000000000000023,-5.280000000000004e-08,-0.0007000000000000001,-0.00019999999999999966,-0.0002999999999999999,-0.0005333333333333336
1493754144999.0,0.0011300000000000001,1.2099999999999991e-08,0.0013,0.001,0.001,0.0012666666666666666,0.00122,3.359999999999998e-08,0.0017,0.001,0.0010500000000000002,0.0014333333333333333,0.006480000000000001,5.959999999999989e-08,0.006999999999999999,0.006,0.006200000000000001,0.0067666666666666665,-6.999999999999997e-05,-2.7900000000000005e-08,-0.00030000000000000014,0.0,0.0,-0.0002000000000000001,0.0001299999999999999,-1.9300000000000007e-08,0.0002999999999999999,0.00030000000000000003,0.00030000000000000014,6.666666666666648e-05,0.0005100000000000018,1.4999999999998348e-09,0.000599999999999999,0.0002999999999999999,0.0005000000000000004,0.00046666666666666645
1493754154980.0,0.0011099999999999999,3.0900000000000005e-08,0.0015,0.0009,0.0009,0.0013333333333333333,0.00106,6.399999999999999e-09,0.0012,0.0009,0.00095,0.0011333333333333334,0.006170000000000001,6.610000000000002e-08,0.0066,0.0058,0.005849999999999999,0.0065,-2.000000000000027e-05,1.8800000000000016e-08,0.0002000000000000001,-0.00010000000000000005,-0.00010000000000000005,6.66666666666667e-05,-0.00015999999999999999,-2.7199999999999985e-08,-0.0005,-0.00010000000000000005,-0.00010000000000000015,-0.0002999999999999999,-0.0003100000000000004,6.500000000000124e-09,-0.0003999999999999993,-0.00020000000000000052,-0.00035000000000000135,-0.0002666666666666668
1493754164985.0,0.00108,3.16e-08,0.0014,0.0008,0.0008500000000000001,0.0013,0.00116,1.639999999999999e-08,0.0014,0.001,0.001,0.0013,0.00636,1.8840000000000013e-07,0.0071,0.0058,0.0058,0.006866666666666667,-2.9999999999999862e-05,6.99999999999993e-10,-0.00010000000000000005,-9.999999999999994e-05,-4.9999999999999914e-05,-3.333333333333335e-05,0.00010000000000000005,9.999999999999992e-09,0.0002000000000000001,0.00010000000000000005,5.000000000000002e-05,0.00016666666666666653,0.0001899999999999992,1.223000000000001e-07,0.0005000000000000004,0.0,-4.99999999999997e-05,0.00036666666666666705
1493754174992.0,0.00114,1.1640000000000004e-07,0.002,0.0007,0.0007999999999999999,0.0015333333333333334,0.00104,1.0399999999999994e-08,0.0012,0.0009,0.0009,0.0011666666666666665,0.00659,5.09e-08,0.0069,0.006,0.00625,0.0067666666666666665,5.999999999999994e-05,8.480000000000004e-08,0.0006000000000000001,-0.00010000000000000005,-5.000000000000013e-05,0.00023333333333333344,-0.0001200000000000001,-5.9999999999999975e-09,-0.0002000000000000001,-0.00010000000000000005,-0.00010000000000000005,-0.0001333333333333334,0.00023000000000000017,-1.375000000000001e-07,-0.00020000000000000052,0.00020000000000000052,0.00045000000000000075,-0.00010000000000000026
1493754184998.0,0.0011300000000000001,8.609999999999998e-08,0.0017,0.0007,0.00075,0.0014999999999999998,0.0010900000000000003,5.09e-08,0.0014,0.0008,0.0008,0.0014,0.00601,4.290000000000003e-08,0.0063,0.0055,0.0057,0.006233333333333334,-9.99999999999981e-06,-3.030000000000005e-08,-0.00030000000000000014,0.0,-4.9999999999999914e-05,-3.3333333333333565e-05,5.000000000000035e-05,4.0500000000000005e-08,0.0002000000000000001,-9.999999999999994e-05,-9.999999999999994e-05,0.00023333333333333344,-0.0005800000000000007,-7.999999999999972e-09,-0.0005999999999999998,-0.0005000000000000004,-0.0005500000000000001,-0.0005333333333333327
1493754194977.0,0.00113,4.41e-08,0.0015,0.0007,0.0008500000000000001,0.0013666666666666664,0.00105,7.850000000000001e-08,0.0016,0.0007,0.0007,0.0014,0.00674,1.3239999999999994e-07,0.0074,0.0063,0.0063,0.007166666666666666,-2.168404344971009e-19,-4.1999999999999986e-08,-0.00019999999999999987,0.0,0.00010000000000000005,-0.0001333333333333334,-4.000000000000032e-05,2.760000000000001e-08,0.0002000000000000001,-0.00010000000000000005,-0.00010000000000000005,0.0,0.0007300000000000006,8.949999999999992e-08,0.0011000000000000003,0.0008000000000000004,0.0005999999999999998,0.000933333333333332
1493754204984.0,0.0012099999999999997,5.89e-08,0.0016,0.0007,0.0008500000000000001,0.0014666666666666667,0.0010700000000000002,5.2099999999999997e-08,0.0015,0.0008,0.0008,0.0013666666666666664,0.006280000000000001,4.3599999999999993e-08,0.0066,0.0059,0.00595,0.0065,7.999999999999978e-05,1.48e-08,0.00010000000000000005,0.0,0.0,0.00010000000000000026,2.000000000000027e-05,-2.640000000000001e-08,-0.00010000000000000005,0.00010000000000000005,0.00010000000000000005,-3.3333333333333565e-05,-0.00045999999999999947,-8.879999999999995e-08,-0.0008000000000000004,-0.0004000000000000002,-0.0003499999999999996,-0.0006666666666666661
1493754214990.0,0.00116,3.839999999999999e-08,0.0014,0.0008,0.0008500000000000001,0.0013666666666666669,0.00111,6.29e-08,0.0015,0.0007,0.00075,0.0014333333333333333,0.006529999999999999,2.6609999999999993e-07,0.0072,0.0058,0.005849999999999999,0.0070999999999999995,-4.99999999999997e-05,-2.0500000000000005e-08,-0.0002000000000000001,0.00010000000000000005,0.0,-9.999999999999983e-05,3.999999999999989e-05,1.0800000000000004e-08,0.0,-0.00010000000000000005,-5.000000000000002e-05,6.666666666666691e-05,0.0002499999999999985,2.2249999999999993e-07,0.0005999999999999998,-0.00010000000000000026,-0.00010000000000000113,0.0005999999999999998
